class_id,teacher_id,district_id,location,opportunity_zone,locale_description,account_creation_date.x,assignment_reports_viewed_fraction,student_reports_viewed_fraction,graded_open_response_fraction,open_response_comment_fraction,class_creation_date,student_count,problem_sets_assigned,skill_builders_assigned,student_id,account_creation_date.y,started_problem_sets_count,completed_problem_sets_count,started_skill_builders_count,mastered_skill_builders_count,answered_problems_count,mean_problem_correctness,mean_problem_time_on_task,log_id,assignment_id,problem_id,start_time,time_on_task,answer_before_tutoring,fraction_of_hints_used,attempt_count,answer_given,problem_completed,correct
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12336,2019-08-09 14:53:19.827000-04:00,13,11,0,0,145,0.391752577,100.8971793,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12319,2019-08-09 14:51:51.714000-04:00,35,27,0,0,391,0.748031496,72.23295396,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12331,2019-08-09 14:52:34.958000-04:00,12,8,0,0,88,0.833333333,156.9667273,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12324,2019-08-09 14:52:01.632000-04:00,55,51,0,0,667,0.380630631,58.54501049,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12322,2019-08-09 14:51:55.083000-04:00,64,56,0,0,777,0.83778626,119.005955,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12325,2019-08-09 14:52:03.851000-04:00,17,16,0,0,228,0.773584906,46.96961842,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,65355,2019-10-16 15:22:44.824000-04:00,2,0,0,0,2,1,287.535,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12313,2019-08-09 14:51:48.070000-04:00,6,4,0,0,43,0.75,104.6513023,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12321,2019-08-09 14:51:54.918000-04:00,56,53,0,0,738,0.834693878,68.67758943,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12320,2019-08-09 14:51:52.479000-04:00,21,16,0,0,220,0.837837838,50.53571364,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12333,2019-08-09 14:52:53.100000-04:00,5,1,0,0,24,0.823529412,130.8375417,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12328,2019-08-09 14:52:17.433000-04:00,15,14,0,0,190,0.860294118,92.62133158,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12326,2019-08-09 14:52:16.737000-04:00,66,62,0,0,853,0.925925926,65.61185111,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12327,2019-08-09 14:52:17.408000-04:00,56,54,0,0,731,0.69416499,98.14554856,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12318,2019-08-09 14:51:51.198000-04:00,54,44,0,0,618,0.779097387,94.90154369,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12332,2019-08-09 14:52:48.402000-04:00,1,1,0,0,6,0.4,38.777,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12519,2019-08-09 18:07:27.330000-04:00,6,1,0,0,12,0.909090909,19.34625,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1018,9966,111,Arizona,Yes,Suburb,2019-06-13 11:38:09.260000-04:00,0.294545455,0,0,0,2019-07-22 15:51:37.349000-04:00,29,69,0,12312,2019-08-09 14:51:45.574000-04:00,10,7,0,0,83,0.777777778,25.88849398,776957,61891,1495623,2020-01-12 22:37:45.137000-05:00,178.593,FALSE,0,1,TRUE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,651193,52669,1501136,2019-12-05 09:49:48.442000-05:00,25.452,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,940481,73503,1689114,2020-02-07 09:21:14.067000-05:00,381.601,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,660246,53623,1488685,2019-12-06 09:34:13.280000-05:00,149.423,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,651193,52669,1501137,2019-12-05 09:50:15.461000-05:00,18.269,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,651193,52669,1488716,2019-12-05 09:47:39.146000-05:00,127.535,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,651193,52669,1488705,2019-12-05 09:35:05.558000-05:00,260.583,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,651193,52669,1488722,2019-12-05 09:50:36.070000-05:00,3.112,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,940481,73503,1689115,2020-02-07 09:27:37.115000-05:00,600.824,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,660246,53623,1488692,2019-12-06 09:39:02.246000-05:00,147.003,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,660246,53623,1488694,2019-12-06 09:42:34.750000-05:00,431.592,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,715924,57746,1633318,2019-12-17 09:34:10.124000-05:00,520.896,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,715924,57746,1633324,2019-12-17 09:42:52.168000-05:00,377.243,TRUE,0,3,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,715924,57746,1633336,2019-12-17 09:49:10.867000-05:00,1708.969,TRUE,0,3,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,715924,57746,1633317,2019-12-17 09:29:01.659000-05:00,306.895,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,651193,52669,1501132,2019-12-05 09:39:42.838000-05:00,176.294,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,914172,71896,1689097,2020-02-04 09:25:11.329000-05:00,5.322,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,715924,57746,1633337,2019-12-17 10:17:41.277000-05:00,1602.259,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,651193,52669,1501134,2019-12-05 09:43:51.954000-05:00,22.052,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,715924,57746,1633338,2019-12-17 10:44:25.123000-05:00,64.364,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,924248,72588,1693397,2020-02-05 09:52:36.202000-05:00,6.91,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,924248,72588,1693394,2020-02-05 09:50:25.041000-05:00,112.288,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,660246,53623,1488688,2019-12-06 09:37:56.659000-05:00,64.188,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,16246,2019-08-16 13:53:22.259000-04:00,28,27,9,7,173,0.551020408,58.30735542,924248,72588,1693396,2020-02-05 09:52:18.726000-05:00,16.251,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,651193,52669,1501136,2019-12-05 09:49:48.442000-05:00,25.452,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,940481,73503,1689114,2020-02-07 09:21:14.067000-05:00,381.601,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,660246,53623,1488685,2019-12-06 09:34:13.280000-05:00,149.423,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,651193,52669,1501137,2019-12-05 09:50:15.461000-05:00,18.269,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,651193,52669,1488716,2019-12-05 09:47:39.146000-05:00,127.535,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,651193,52669,1488705,2019-12-05 09:35:05.558000-05:00,260.583,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,651193,52669,1488722,2019-12-05 09:50:36.070000-05:00,3.112,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,940481,73503,1689115,2020-02-07 09:27:37.115000-05:00,600.824,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,660246,53623,1488692,2019-12-06 09:39:02.246000-05:00,147.003,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,660246,53623,1488694,2019-12-06 09:42:34.750000-05:00,431.592,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,715924,57746,1633318,2019-12-17 09:34:10.124000-05:00,520.896,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,715924,57746,1633324,2019-12-17 09:42:52.168000-05:00,377.243,TRUE,0,3,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,715924,57746,1633336,2019-12-17 09:49:10.867000-05:00,1708.969,TRUE,0,3,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,715924,57746,1633317,2019-12-17 09:29:01.659000-05:00,306.895,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,651193,52669,1501132,2019-12-05 09:39:42.838000-05:00,176.294,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,914172,71896,1689097,2020-02-04 09:25:11.329000-05:00,5.322,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,715924,57746,1633337,2019-12-17 10:17:41.277000-05:00,1602.259,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,651193,52669,1501134,2019-12-05 09:43:51.954000-05:00,22.052,TRUE,0,1,FALSE,TRUE,TRUE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,715924,57746,1633338,2019-12-17 10:44:25.123000-05:00,64.364,TRUE,0,2,FALSE,TRUE,FALSE
1412,10008,111,Arizona,Yes,Suburb,2019-06-13 11:46:26.501000-04:00,0.519607843,0.028740351,0,0,2019-08-10 15:50:15.136000-04:00,28,39,16,19046,2019-08-20 14:53:28.226000-04:00,21,19,4,2,116,0.43,94.77299123,924248,72588,1693397,2020-02-05 09:52:36.202000-05:00,6.91,TRUE,0,1,FALSE,TRUE,TRUE
